Customer_ID,Age,Gender,Employment_Type,Annual_Income,Credit_Score,Loan_or_Credit_Amount,Number_of_Active_Accounts,Past_Default_Count,Application_Type,Region,Credit_Limit,Utilization_Ratio,Application_Date,Default_Status
1152,54,Male,Self-Employed,1398751,647,683596,11,3,Auto Loan,West,401482.9758339304,1.0,2021-09-12,No
1153,32,Female,Self-Employed,2435630,504,912952,10,2,Credit Card,North,1329716.9740917513,0.6865761795840667,2022-05-27,No
1154,27,Male,Self-Employed,303886,546,718446,8,1,Home Loan,West,126410.50876535934,1.0,2021-10-03,No
1155,30,Female,Salaried,632621,831,292867,3,0,Home Loan,East,299973.0764744095,0.9763109524430413,2021-07-05,No
1156,37,Female,Salaried,2157478,728,1202222,6,2,Home Loan,North,1183315.1940470717,1.0,2022-02-23,No
1157,46,Male,Self-Employed,2039084,716,1177360,10,4,Home Loan,Central,742895.7794403079,1.0,2022-10-30,No
1158,41,Male,Salaried,2345436,886,1187412,2,3,Auto Loan,West,1300159.1274454466,0.9132820551996799,2022-06-15,No
1159,48,Female,Salaried,743855,420,471953,9,1,Auto Loan,North,350352.84972092445,1.0,2022-10-06,No
1160,22,Female,Salaried,1533937,377,615774,9,2,Credit Card,North,533278.8655108463,1.0,2022-12-20,No
1161,21,Female,Salaried,2150332,742,487396,4,1,Credit Card,South,1229834.04699353,0.39631038121890944,2023-11-27,No
1162,56,Female,Salaried,2190528,872,850868,11,1,Home Loan,North,591972.8845601403,1.0,2021-04-10,No
1163,46,Male,Self-Employed,1431381,698,1147670,8,2,Home Loan,North,653698.2083183718,1.0,2023-09-13,No
1164,49,Female,Salaried,950735,467,1302057,2,3,Home Loan,Central,243296.50529029412,1.0,2022-03-09,Yes
1165,41,Female,Salaried,838699,729,1432953,10,0,Home Loan,East,233650.44478591447,1.0,2022-08-13,No
1166,31,Female,Self-Employed,1047035,557,1489069,2,2,Home Loan,West,298467.40144842654,1.0,2022-12-29,No
1167,31,Female,Salaried,2231881,772,1335948,6,0,Auto Loan,East,1256532.9413638485,1.0,2022-05-08,No
1168,56,Female,Salaried,1184489,442,846475,2,1,Auto Loan,North,527744.3035709847,1.0,2021-11-09,No
1169,59,Male,Self-Employed,1057500,490,697053,1,1,Auto Loan,Central,360611.6666767034,1.0,2021-11-11,No
1170,55,Male,Self-Employed,1049963,704,1152212,10,3,Auto Loan,Central,406044.2290133448,1.0,2023-06-18,No
1171,54,Male,Salaried,2197297,872,717934,2,2,Home Loan,Central,1193828.431026287,0.6013711697105594,2021-07-20,No
1172,44,Male,Unemployed,350694,418,999295,2,2,Auto Loan,Central,157651.0443291747,1.0,2022-03-16,Yes
1173,42,Male,Self-Employed,1966395,473,1052271,5,4,Home Loan,South,513366.73537456937,1.0,2023-11-13,Yes
1174,25,Female,Salaried,2451597,768,100942,6,3,Auto Loan,North,1360463.8298127113,0.07419675392170934,2021-06-27,No
1175,53,Male,Salaried,675770,872,423153,11,2,Auto Loan,South,296299.7435007089,1.0,2021-11-10,No
1176,56,Male,Self-Employed,1404819,690,560921,3,1,Personal Loan,South,447670.75459160475,1.0,2023-11-15,No
1177,40,Female,Salaried,1506616,654,1410222,8,3,Home Loan,North,753793.7251314436,1.0,2021-10-13,No
1178,39,Male,Salaried,1688006,506,1108970,2,4,Home Loan,Central,737425.8256202055,1.0,2023-09-04,Yes
1179,55,Male,Self-Employed,2088809,437,536660,10,4,Auto Loan,West,660625.2883255853,0.8123515849055876,2023-04-21,No
1180,37,Male,Salaried,1718303,577,838682,3,1,Credit Card,Central,820542.6820628978,1.0,2021-05-19,No
1181,54,Male,Salaried,1502694,714,752324,4,2,Home Loan,Central,713015.6421723181,1.0,2022-04-22,No
1182,29,Female,Salaried,2345533,615,728327,5,1,Auto Loan,South,1370149.4845030084,0.531567546634654,2023-11-28,No
1183,46,Female,Self-Employed,2158643,433,856053,5,4,Home Loan,East,739319.0575529026,1.0,2022-01-14,Yes
1184,22,Male,Salaried,567377,561,400586,6,3,Home Loan,Central,250740.28968146603,1.0,2023-02-28,No
1185,29,Female,Salaried,1492611,567,1208581,4,2,Credit Card,North,540861.5143681609,1.0,2021-02-16,No
1186,29,Male,Salaried,1188268,500,598911,10,1,Credit Card,North,421078.4076786302,1.0,2021-04-25,No
1187,37,Female,Salaried,1818381,489,1190964,11,2,Personal Loan,North,776402.2718380467,1.0,2021-08-16,No
1188,21,Female,Self-Employed,957054,404,932639,7,3,Credit Card,South,478719.23425782775,1.0,2022-07-21,Yes
1189,45,Female,Self-Employed,2427237,490,752256,8,4,Auto Loan,West,1120618.4111494934,0.6712864901339258,2022-04-18,No
1190,45,Female,Salaried,266583,423,720376,4,1,Credit Card,West,77593.61640643163,1.0,2022-05-21,Yes
1191,59,Female,Self-Employed,2157540,484,1310565,9,4,Personal Loan,West,1235907.7464137399,1.0,2023-11-05,Yes
1192,55,Female,Self-Employed,1574921,375,1471240,6,1,Auto Loan,Central,784405.8104321717,1.0,2021-01-21,No
1193,23,Female,Self-Employed,451651,837,590609,8,2,Credit Card,Central,204491.4533109709,1.0,2022-06-17,No
1194,57,Female,Salaried,2145027,784,323520,9,0,Personal Loan,East,644542.3596954326,0.5019375299908508,2022-06-08,No
1195,50,Female,Salaried,1863466,411,68276,1,1,Personal Loan,East,553842.633673215,0.12327689464275701,2022-11-28,No
1196,58,Female,Self-Employed,1398732,549,263889,5,1,Credit Card,East,493348.2967607863,0.5348939111224984,2022-06-10,No
1197,54,Female,Salaried,1327251,839,653680,7,4,Credit Card,South,760625.3466013939,0.8593981293428569,2021-04-29,No
1198,32,Male,Salaried,639796,842,337688,10,0,Personal Loan,West,192860.59871579276,1.0,2022-09-03,No
1199,39,Female,Salaried,592414,817,257802,2,0,Auto Loan,Central,283845.31350837956,0.9082482173600843,2023-07-09,No
1200,57,Male,Unemployed,1830453,465,110504,11,0,Auto Loan,East,870758.6270130991,0.12690543231142473,2022-06-21,No
1201,37,Female,Salaried,1303231,720,1144277,7,0,Auto Loan,South,367747.35448411456,1.0,2021-07-13,No
1202,30,Male,Salaried,1110717,581,1217370,7,3,Personal Loan,East,552656.7997581612,1.0,2023-06-26,No
1203,32,Male,Salaried,391869,797,1395991,3,2,Personal Loan,Central,163282.31090333132,1.0,2021-04-29,No
1204,36,Male,Self-Employed,1809599,563,661358,9,1,Auto Loan,East,769558.3620910767,0.8593994069571669,2021-08-03,No
1205,44,Female,Salaried,2250842,557,583950,7,2,Personal Loan,South,567036.1554974527,1.0,2022-07-17,No
1206,39,Female,Salaried,1608354,451,1020155,10,2,Credit Card,South,906917.5656293418,1.0,2023-09-17,No
1207,28,Female,Salaried,1451080,359,782718,11,2,Home Loan,East,672763.5038957617,1.0,2022-04-02,No
1208,51,Female,Salaried,1215394,822,1125790,5,2,Personal Loan,Central,561007.3923196272,1.0,2021-05-31,No
1209,41,Male,Salaried,725610,472,216401,7,3,Credit Card,South,280223.97034792113,0.7722430016651336,2022-05-31,No
1210,37,Female,Salaried,1265044,353,939230,7,4,Auto Loan,West,626978.181081762,1.0,2021-12-28,Yes
1211,43,Female,Self-Employed,2242751,816,852782,6,3,Auto Loan,South,1214583.421745009,0.7021189197319985,2022-03-13,No
1212,57,Female,Salaried,1859624,608,1380707,4,1,Personal Loan,North,787089.8033571566,1.0,2023-05-07,No
1213,36,Female,Self-Employed,2340946,636,754898,8,0,Home Loan,East,1031840.0979901063,0.7316036675357408,2021-12-23,No
1214,26,Female,Salaried,999337,380,318905,2,4,Credit Card,West,322709.80399422825,0.9882098283128197,2021-11-23,Yes
1215,28,Female,Salaried,802521,870,598646,8,1,Credit Card,Central,299838.76624253165,1.0,2023-07-25,No
1216,45,Female,Salaried,448876,473,1153177,5,0,Auto Loan,West,185770.15653561536,1.0,2022-09-08,No
1217,38,Female,Salaried,1019670,479,176553,7,3,Home Loan,South,490916.214466215,0.35963978128522467,2022-04-30,No
1218,45,Male,Salaried,2482662,865,664537,3,2,Auto Loan,South,1430286.7320230776,0.4646180273657728,2021-09-21,No
1219,32,Male,Salaried,1665322,829,315895,7,1,Home Loan,North,496229.0525353142,0.6365911032134083,2021-05-10,No
1220,35,Female,Self-Employed,426968,891,79153,9,2,Credit Card,West,185800.12654739054,0.42601155053471446,2023-08-10,No
1221,46,Female,Salaried,1116690,426,459631,7,2,Auto Loan,South,517962.05426978826,0.8873835374832194,2022-08-12,No
1222,46,Female,Salaried,1822549,532,1084696,1,2,Auto Loan,Central,982215.7756230177,1.0,2022-01-22,No
1223,52,Female,Salaried,275940,715,954576,9,4,Auto Loan,Central,150456.84106801605,1.0,2023-08-10,Yes
1224,30,Male,Salaried,504802,641,866948,7,0,Home Loan,West,242931.3010418967,1.0,2023-12-26,No
1225,36,Male,Salaried,503380,738,1223547,2,2,Credit Card,West,160135.1076090889,1.0,2021-04-20,No
1226,27,Female,Salaried,1227152,506,886130,5,1,Home Loan,North,641719.668163116,1.0,2023-08-21,No
1227,37,Male,Salaried,2367840,449,1214247,11,4,Auto Loan,West,1071429.7434896277,1.0,2022-02-16,Yes
1228,43,Male,Salaried,1858535,459,1375479,10,0,Personal Loan,Central,1089969.1953910186,1.0,2021-11-24,No
1229,46,Female,Salaried,1634019,619,267132,2,1,Personal Loan,West,953655.5145909712,0.2801137265111654,2022-06-26,No
1230,41,Female,Salaried,523104,487,1211147,7,4,Credit Card,South,231778.05520702476,1.0,2022-08-14,Yes
1231,42,Female,Salaried,1693866,413,1344832,9,4,Credit Card,South,982740.8645220065,1.0,2022-02-05,Yes
1232,27,Male,Salaried,1279945,856,1359555,4,0,Credit Card,West,331514.77539824595,1.0,2021-09-05,No
1233,34,Male,Salaried,1805406,699,1414926,3,2,Personal Loan,East,1029851.630186575,1.0,2023-05-29,No
1234,35,Female,Salaried,1406125,496,469977,6,1,Personal Loan,West,826232.2288095215,0.5688194960358389,2023-08-28,No
1235,27,Female,Salaried,380120,684,991614,8,3,Auto Loan,North,225288.19568065714,1.0,2021-10-13,Yes
1236,29,Male,Salaried,1364234,881,62695,8,2,Credit Card,Central,712538.2656875693,0.08798825693873714,2023-11-06,No
1237,28,Male,Salaried,824396,756,363016,8,3,Home Loan,Central,258226.58597611776,1.0,2021-01-18,No
1238,43,Female,Salaried,2499704,693,1079191,5,1,Credit Card,West,1477650.5438461145,0.7303425051981635,2021-02-14,No
1239,49,Male,Salaried,562282,870,1393658,11,3,Credit Card,East,224791.53209286212,1.0,2023-02-08,No
1240,38,Female,Salaried,2356595,485,999324,6,3,Auto Loan,Central,977825.0426864908,1.0,2023-11-26,Yes
1241,51,Female,Salaried,906350,388,1146589,2,0,Auto Loan,East,231385.81155756977,1.0,2022-05-16,No
1242,50,Male,Self-Employed,503685,669,848216,6,0,Credit Card,Central,186446.44467611518,1.0,2022-03-23,No
1243,59,Male,Self-Employed,573480,636,1163288,5,0,Auto Loan,South,194983.63401744873,1.0,2021-08-05,No
1244,55,Male,Salaried,1280458,812,209300,3,3,Home Loan,North,521703.5041424285,0.40118572779005085,2023-05-26,No
1245,38,Female,Self-Employed,975605,701,1483838,8,3,Personal Loan,Central,335817.5870600963,1.0,2021-05-27,No
1246,59,Female,Salaried,1257397,354,1050764,4,4,Home Loan,West,511192.9330189125,1.0,2023-10-07,Yes
1247,37,Female,Salaried,2317964,585,1030490,2,4,Personal Loan,South,699209.406375643,1.0,2021-08-13,No
1248,34,Female,Unemployed,1034229,585,1123042,11,0,Auto Loan,East,603172.1366122437,1.0,2021-03-01,No
1249,51,Female,Self-Employed,474086,850,808079,3,4,Personal Loan,North,228720.64472144895,1.0,2021-01-06,No
1250,44,Female,Unemployed,1522263,454,830809,2,2,Home Loan,East,907205.8285227927,0.915788869382387,2022-11-09,Yes
1251,55,Male,Salaried,936126,556,1453407,2,4,Personal Loan,East,235609.98528367386,1.0,2023-07-15,No
1252,54,Female,Salaried,400859,588,843052,3,4,Home Loan,Central,217479.7253864292,1.0,2023-11-17,No
1253,23,Female,Salaried,1636639,401,600212,7,2,Personal Loan,South,457432.13502812636,1.0,2023-12-16,No
1254,57,Female,Salaried,1694999,457,817441,10,2,Auto Loan,North,882832.2579227848,0.9259301443326915,2021-12-04,No
1255,46,Female,Salaried,1588954,706,516674,1,1,Credit Card,South,910256.0842489984,0.5676138934311864,2021-01-25,No
1256,43,Male,Self-Employed,804856,382,497222,10,3,Personal Loan,South,240843.2889607952,1.0,2023-03-01,Yes
1257,59,Female,Salaried,842921,371,609145,6,3,Home Loan,Central,492814.6697633756,1.0,2021-03-30,Yes
1258,35,Male,Salaried,2300638,656,1322244,11,0,Auto Loan,East,926447.9381440493,1.0,2022-11-27,No
1259,24,Male,Salaried,359582,360,1462757,1,1,Personal Loan,South,133215.3189235833,1.0,2022-04-03,Yes
1260,49,Female,Salaried,1660648,791,1423463,3,1,Auto Loan,East,877682.4740505315,1.0,2023-09-26,No
1261,42,Female,Salaried,2035440,547,512027,4,1,Credit Card,South,1116596.6985387783,0.45856037427842866,2022-03-06,No
1262,45,Male,Unemployed,2160261,878,562907,8,1,Home Loan,North,1172550.4540932712,0.480070599977119,2021-10-08,No
1263,33,Male,Salaried,1414746,393,417921,2,4,Credit Card,West,662678.0360197554,0.6306546728335224,2022-08-25,No
1264,38,Female,Salaried,1569710,534,1267362,7,1,Auto Loan,West,555159.2627581551,1.0,2021-10-06,No
1265,53,Male,Self-Employed,957023,738,165684,3,0,Credit Card,West,331886.8542789211,0.49921832655883824,2021-12-04,No
1266,36,Female,Unemployed,2351322,856,867110,1,3,Auto Loan,Central,776005.4059574191,1.0,2022-06-29,Yes
1267,22,Female,Self-Employed,1454465,791,449869,6,1,Credit Card,Central,438180.34546715044,1.0,2021-04-16,No
1268,55,Male,Self-Employed,1172640,845,116855,2,3,Home Loan,East,454282.02951843507,0.2572300738461369,2022-08-09,No
1269,54,Female,Salaried,2158695,854,1184613,3,2,Personal Loan,Central,1186455.2196330386,0.9984472910544332,2023-05-30,No
1270,50,Female,Self-Employed,957839,486,1141246,6,0,Credit Card,West,573420.1970773498,1.0,2022-11-18,No
1271,33,Female,Salaried,986199,628,71487,3,2,Home Loan,Central,485957.5831087725,0.1471054315948373,2021-10-03,No
1272,33,Male,Self-Employed,1159808,513,1440588,5,1,Personal Loan,West,353339.0703357744,1.0,2023-08-10,No
1273,38,Male,Self-Employed,2076659,892,380570,3,4,Auto Loan,South,1008731.0206525977,0.3772759954916332,2023-02-20,No
1274,52,Male,Salaried,394833,372,1366233,7,4,Personal Loan,West,136760.45629895336,1.0,2022-05-12,Yes
1275,52,Female,Salaried,2316215,856,714004,7,0,Auto Loan,West,1160822.1937298279,0.6150847251686667,2021-10-13,No
1276,55,Male,Salaried,1922984,859,1064266,1,1,Home Loan,North,639776.8752454475,1.0,2023-06-26,No
1277,59,Male,Self-Employed,429718,793,739757,6,1,Home Loan,North,132105.08886073274,1.0,2023-06-12,No
1278,49,Male,Salaried,810488,491,1207332,3,1,Personal Loan,North,382603.76891709014,1.0,2021-04-13,No
1279,49,Female,Self-Employed,596448,630,1216576,7,1,Personal Loan,North,292141.97960809455,1.0,2022-05-14,No
1280,36,Female,Salaried,1597167,556,1253168,1,0,Auto Loan,West,502580.88340428536,1.0,2021-12-01,No
1281,30,Male,Salaried,1983120,651,1015016,10,0,Credit Card,East,851160.671161117,1.0,2021-10-16,No
1282,50,Male,Self-Employed,1708603,746,759229,3,0,Personal Loan,North,953788.7068162751,0.7960138284026124,2023-07-07,No
1283,45,Male,Salaried,1456243,667,1270486,10,4,Credit Card,Central,713101.5838115986,1.0,2023-11-20,No
1284,59,Female,Salaried,2191510,397,93675,2,1,Auto Loan,Central,1066296.914135038,0.08785076535271377,2021-03-25,No
1285,40,Male,Salaried,1405712,739,223292,8,2,Credit Card,Central,707415.9298322875,0.3156445742647293,2023-05-06,No
1286,25,Female,Self-Employed,442421,728,1294754,8,3,Personal Loan,West,164805.21648298812,1.0,2022-01-04,No
1287,21,Female,Unemployed,943290,566,547418,11,0,Home Loan,South,303815.8118189917,1.0,2021-09-07,No
1288,50,Female,Self-Employed,866630,600,254418,9,0,Personal Loan,South,439143.6149659069,0.5793503339898313,2022-07-04,No
1289,23,Male,Self-Employed,1387336,783,647820,9,4,Credit Card,North,741086.1857453899,0.8741493397942884,2022-09-07,No
1290,34,Male,Salaried,384883,633,328977,11,4,Personal Loan,Central,216893.96217554534,1.0,2023-07-31,Yes
1291,50,Female,Salaried,1869850,832,314057,2,3,Personal Loan,North,987904.6625570391,0.31790213357948105,2023-04-12,No
1292,24,Female,Salaried,672087,616,224829,7,4,Home Loan,West,249432.4507258254,0.9013622700084467,2021-03-06,No
1293,38,Female,Salaried,1208976,595,1332585,7,0,Credit Card,Central,499839.5996640568,1.0,2023-02-12,No
1294,57,Female,Salaried,1805981,507,101697,4,1,Credit Card,North,944471.0095043893,0.10767614778707232,2022-01-24,No
1295,45,Male,Salaried,1354084,706,274438,6,1,Credit Card,East,593303.0210973151,0.4625595863180106,2023-12-17,No
1296,21,Male,Salaried,1562121,897,1169439,1,4,Credit Card,West,695151.2610863671,1.0,2022-04-04,No
1297,35,Female,Salaried,1528497,585,80118,6,3,Home Loan,West,886361.4271958007,0.09038976374848678,2023-07-18,No
1298,29,Female,Self-Employed,416373,809,86229,1,1,Auto Loan,West,243646.01450695735,0.3539109809552732,2023-04-27,No
1299,35,Female,Self-Employed,1136745,449,712893,5,0,Auto Loan,East,587044.1761160998,1.0,2021-05-27,No
1300,44,Male,Salaried,386973,468,1293719,4,1,Home Loan,South,206391.4106149522,1.0,2022-07-29,Yes
1301,24,Female,Self-Employed,631817,703,1484520,6,3,Credit Card,South,216439.90728405124,1.0,2023-09-27,No
1302,32,Male,Self-Employed,954169,437,1294471,11,4,Personal Loan,East,436852.72868810024,1.0,2021-08-07,Yes
1303,57,Female,Salaried,900833,385,269474,11,2,Credit Card,South,375894.1696625915,0.7168879481208343,2023-11-09,No
1304,57,Male,Salaried,1117731,663,817995,5,1,Auto Loan,East,295491.0019913903,1.0,2022-01-10,No
1305,26,Male,Salaried,1881035,889,80411,5,0,Personal Loan,North,1051944.9701175666,0.07644031036244527,2021-02-10,No
1306,59,Female,Salaried,2094512,671,984344,3,3,Auto Loan,East,740408.5930753289,1.0,2022-12-13,No
1307,44,Male,Self-Employed,1483968,776,975672,10,1,Credit Card,South,854941.7598404917,1.0,2023-05-09,No
1308,31,Male,Self-Employed,2481747,866,1157804,2,2,Auto Loan,East,1173307.1443689445,0.9867867979468559,2021-12-31,No
1309,33,Male,Unemployed,1165322,358,743658,7,4,Home Loan,East,622942.7801973115,1.0,2022-10-13,Yes
1310,54,Male,Salaried,1725579,708,1426900,10,1,Home Loan,Central,708469.6222028765,1.0,2021-10-29,No
1311,45,Female,Unemployed,513193,827,126057,8,3,Credit Card,East,161961.2547976858,0.7783157777918203,2023-12-10,No
1312,27,Female,Salaried,525525,406,1350045,5,1,Personal Loan,South,292271.7161915848,1.0,2022-05-08,No
1313,24,Female,Self-Employed,2283956,632,1171376,9,4,Personal Loan,West,1196609.6215829444,0.9789124029024905,2021-09-09,No
1314,28,Female,Salaried,765477,794,751876,1,3,Personal Loan,North,393524.3435223223,1.0,2022-01-06,No
1315,40,Female,Salaried,498038,810,106515,3,2,Home Loan,East,161601.60526275245,0.6591209278324579,2022-05-31,No
1316,49,Male,Salaried,822678,839,514499,8,0,Personal Loan,South,355871.23392439174,1.0,2022-03-25,No
1317,30,Male,Self-Employed,1006649,708,398320,5,4,Auto Loan,South,365332.94677452,1.0,2022-05-11,No
1318,54,Male,Salaried,1572781,414,1053774,2,1,Auto Loan,Central,730512.4689115112,1.0,2023-04-19,No
1319,46,Male,Salaried,2418393,778,403349,10,2,Personal Loan,South,1055264.8334467914,0.38222537813806307,2022-07-08,No
1320,23,Female,Self-Employed,2135304,806,502602,9,3,Personal Loan,West,666393.7737347782,0.7542117285748132,2022-04-27,No
1321,26,Female,Self-Employed,2081429,485,107379,1,3,Home Loan,South,974744.6642094987,0.11016115701139287,2022-05-01,No
1322,25,Male,Salaried,1851011,397,1243949,3,3,Credit Card,West,487485.2822344715,1.0,2021-09-10,Yes
1323,25,Female,Self-Employed,2463774,543,1213733,4,1,Home Loan,North,676942.0722335274,1.0,2021-06-16,No
1324,43,Male,Salaried,1104452,466,1303684,7,4,Home Loan,East,346768.2091814597,1.0,2023-07-24,Yes
1325,29,Male,Salaried,1693537,513,1448598,4,2,Credit Card,North,766463.4646383215,1.0,2021-09-09,No
1326,55,Female,Salaried,2232296,828,646671,11,3,Auto Loan,East,1151464.2649814724,0.561607528489306,2021-09-13,No
1327,40,Female,Salaried,1284738,636,1435236,2,0,Credit Card,North,673029.0321833644,1.0,2023-12-31,No
1328,55,Female,Salaried,1804070,885,590962,2,4,Personal Loan,West,625693.6726274033,0.9444909319898368,2023-06-13,No
1329,38,Female,Salaried,703207,843,1459453,10,2,Auto Loan,East,270363.47995912936,1.0,2021-07-05,No
1330,37,Female,Salaried,1451660,754,443813,1,2,Auto Loan,East,481679.1669549626,0.9213871606813688,2023-07-10,No
1331,44,Female,Self-Employed,2151321,445,218367,7,3,Personal Loan,North,565178.9452344128,0.38636789611727385,2023-03-10,No
1332,23,Female,Self-Employed,259525,846,1098061,9,0,Credit Card,Central,109849.1370745992,1.0,2023-01-23,No
1333,52,Male,Salaried,751829,603,234824,10,3,Personal Loan,Central,331385.53115697176,0.7086127121487625,2023-05-05,No
